date,open,high,low,close,adj_close,volume,ets,number_date,symb,secteur
2020-03-17,10.32,10.39,9.9,10.18,9.22,132600,Lenovo,21,LNVGY,technologie
2020-03-16,10.5,10.5,10.05,10.23,9.27,35900,Lenovo,21,LNVGY,technologie
2020-03-13,10.89,11.14,10.54,11.14,10.09,69800,Lenovo,21,LNVGY,technologie
2020-03-12,11.23,11.23,10.27,10.54,9.55,86200,Lenovo,21,LNVGY,technologie
2020-03-11,12,12,11.68,11.72,10.62,51800,Lenovo,21,LNVGY,technologie
2020-03-10,12.78,12.78,12.15,12.38,11.22,61900,Lenovo,21,LNVGY,technologie
2020-03-09,11.84,12.56,11.84,12.32,11.16,29200,Lenovo,21,LNVGY,technologie
2020-03-06,12.9,13,12.71,12.78,11.58,31000,Lenovo,21,LNVGY,technologie
2020-03-05,12.78,13.01,12.78,12.9,11.69,121800,Lenovo,21,LNVGY,technologie
2020-03-04,12.99,13.05,12.95,13.01,11.79,34200,Lenovo,21,LNVGY,technologie
2020-03-03,12.48,12.87,12.48,12.57,11.39,79500,Lenovo,21,LNVGY,technologie
2020-03-02,12.7,12.7,12.26,12.47,11.3,59400,Lenovo,21,LNVGY,technologie
2020-02-28,11.87,12.52,11.87,12.52,11.35,60100,Lenovo,21,LNVGY,technologie
2020-02-27,12.7,12.94,12.49,12.49,11.32,71700,Lenovo,21,LNVGY,technologie
2020-02-26,13.26,13.26,13.11,13.12,11.89,52600,Lenovo,21,LNVGY,technologie
2020-02-25,13.9,13.9,13.01,13.05,11.83,142600,Lenovo,21,LNVGY,technologie
2020-02-24,13.9,14.03,13.76,13.85,12.55,42300,Lenovo,21,LNVGY,technologie
2020-02-21,14.36,14.36,14.2,14.22,12.89,45300,Lenovo,21,LNVGY,technologie
2020-02-20,14.79,14.79,14.52,14.67,13.29,53100,Lenovo,21,LNVGY,technologie
2020-02-19,13.72,13.96,13.72,13.88,12.58,25300,Lenovo,21,LNVGY,technologie
2020-02-18,13.46,13.81,13.46,13.78,12.49,11700,Lenovo,21,LNVGY,technologie
2020-03-18,50200,50800,47700,48000,48000,886739,Lg,22,066570.KS,technologie
2020-03-17,48000,52000,48000,49450,49450,1004008,Lg,22,066570.KS,technologie
2020-03-16,53100,54200,50400,50400,50400,948845,Lg,22,066570.KS,technologie
2020-03-13,51100,54500,50600,52500,52500,1968749,Lg,22,066570.KS,technologie
2020-03-12,59000,59000,59000,59000,59000,,Lg,22,066570.KS,technologie
2020-03-11,60000,61000,58100,59000,59000,938290,Lg,22,066570.KS,technologie
2020-03-10,58800,61400,58400,60000,60000,1500440,Lg,22,066570.KS,technologie
2020-03-09,60300,60300,60300,60300,60300,,Lg,22,066570.KS,technologie
2020-03-06,60900,61100,60200,60300,60300,542438,Lg,22,066570.KS,technologie
2020-03-05,61300,61900,60800,61500,61500,573595,Lg,22,066570.KS,technologie
2020-03-04,60100,61200,60100,60600,60600,520867,Lg,22,066570.KS,technologie
2020-03-03,61500,61700,60000,60200,60200,587763,Lg,22,066570.KS,technologie
2020-03-02,60300,61200,59600,60100,60100,711979,Lg,22,066570.KS,technologie
2020-02-28,61400,61700,60000,60400,60400,932828,Lg,22,066570.KS,technologie
2020-02-27,63000,63600,62000,62400,62400,524379,Lg,22,066570.KS,technologie
2020-02-26,62100,63700,61500,63300,63300,607215,Lg,22,066570.KS,technologie
2020-02-25,62200,63500,62100,63000,63000,956415,Lg,22,066570.KS,technologie
2020-02-24,64800,65000,63100,63300,63300,874557,Lg,22,066570.KS,technologie
2020-02-21,66000,67000,65800,66100,66100,531902,Lg,22,066570.KS,technologie
2020-02-20,68700,69000,66700,67200,67200,677402,Lg,22,066570.KS,technologie
2020-02-19,69300,69400,68000,68800,68800,636116,Lg,22,066570.KS,technologie
2020-02-18,67900,70000,67700,68900,68900,1338368,Lg,22,066570.KS,technologie
2020-03-17,140,147.5,135,146.57,144.76,81059800,Microsoft,22,msft,technologie
2020-03-16,140,149.35,135,135.42,133.75,87905900,Microsoft,22,msft,technologie
2020-03-13,147.5,161.91,140.73,158.83,156.87,92727400,Microsoft,22,msft,technologie
2020-03-12,145.3,153.47,138.58,139.06,137.34,93226400,Microsoft,22,msft,technologie
2020-03-11,157.13,157.7,151.15,153.63,151.73,56371600,Microsoft,22,msft,technologie
2020-03-10,158.16,161.03,152.58,160.92,158.93,65354400,Microsoft,22,msft,technologie
2020-03-09,151,157.75,150,150.62,148.76,70419300,Microsoft,22,msft,technologie
2020-03-06,162.61,163.11,156,161.57,159.58,72821100,Microsoft,22,msft,technologie
2020-03-05,166.05,170.87,165.69,166.27,164.22,47817300,Microsoft,22,msft,technologie
2020-03-04,168.49,170.7,165.62,170.55,168.45,49814400,Microsoft,22,msft,technologie
2020-03-03,173.8,175,162.26,164.51,162.48,71677000,Microsoft,22,msft,technologie
2020-03-02,165.31,172.92,162.31,172.79,170.66,71030800,Microsoft,22,msft,technologie
2020-02-28,152.41,163.71,152,162.01,160.01,97012700,Microsoft,22,msft,technologie
2020-02-27,163.32,167.03,157.98,158.18,156.23,93174900,Microsoft,22,msft,technologie
2020-02-26,169.71,173.26,168.21,170.17,168.07,56206100,Microsoft,22,msft,technologie
2020-02-25,174.2,174.84,167.65,168.07,166,68073300,Microsoft,22,msft,technologie
2020-02-24,167.77,174.55,163.23,170.89,168.78,68311100,Microsoft,22,msft,technologie
2020-02-21,183.17,183.5,177.25,178.59,176.39,48572600,Microsoft,22,msft,technologie
2020-02-20,186.95,187.25,181.1,184.42,182.14,36862400,Microsoft,22,msft,technologie
2020-02-19,188.06,188.18,186.47,187.28,184.97,29997500,Microsoft,22,msft,technologie
2020-02-18,185.61,187.7,185.5,187.23,184.42,27792200,Microsoft,22,msft,technologie
2020-03-17,67.51,73.33,62.4,69.84,68.85,17122100,Nike,22,NKE,textile
2020-03-16,65.28,72.97,63.37,66.79,65.85,17976700,Nike,22,NKE,textile
2020-03-13,78.2,78.2,71.76,75.58,74.51,21859600,Nike,22,NKE,textile
2020-03-12,78.23,78.49,73,74.2,73.15,21534800,Nike,22,NKE,textile
2020-03-11,84,84.63,82.07,84,82.82,16172000,Nike,22,NKE,textile
2020-03-10,86.69,88.4,82.88,88.3,87.05,12755900,Nike,22,NKE,textile
2020-03-09,81.89,86.74,80.92,84.11,82.92,13272700,Nike,22,NKE,textile
2020-03-06,88.36,89.39,85.88,88.36,87.11,12336400,Nike,22,NKE,textile
2020-03-05,91.26,91.68,89.94,90.58,89.3,8851100,Nike,22,NKE,textile
2020-03-04,92.08,93.82,90.84,93.79,92.47,6904400,Nike,22,NKE,textile
2020-03-03,92.74,94.98,90.57,90.93,89.65,14767600,Nike,22,NKE,textile
2020-03-02,89.6,93.14,87.91,92.68,91.37,14102000,Nike,22,NKE,textile
2020-02-28,86.03,89.47,85.15,89.38,88.12,16552400,Nike,22,NKE,textile
2020-02-27,90,93.06,88.5,88.55,87.06,12825700,Nike,22,NKE,textile
2020-02-26,93.08,94.65,91.99,92,90.45,9308400,Nike,22,NKE,textile
2020-02-25,96.35,96.76,92.62,92.9,91.34,9602100,Nike,22,NKE,textile
2020-02-24,95.54,97.07,95.25,95.91,94.3,8364200,Nike,22,NKE,textile
2020-02-21,102,102.08,99.63,100.25,98.56,5750900,Nike,22,NKE,textile
2020-02-20,102.46,102.63,100.55,102.53,100.8,6427600,Nike,22,NKE,textile
2020-02-19,102.66,103.39,102.43,102.46,100.74,6200500,Nike,22,NKE,textile
2020-02-18,103,103.38,101.61,102,100.28,4916200,Nike,22,NKE,textile
2020-03-17,39.93,41.15,39.5,41.02,39.62,526400,Nintendo,21,NTDOY,technologie
2020-03-16,37.7,38.87,35.82,37.96,36.66,429000,Nintendo,21,NTDOY,technologie
2020-03-13,39.46,40.19,38.4,39.7,38.34,373900,Nintendo,21,NTDOY,technologie
2020-03-12,39.5,39.85,37.65,38.92,37.59,833500,Nintendo,21,NTDOY,technologie
2020-03-11,42.26,42.5,41.22,41.53,40.11,240100,Nintendo,21,NTDOY,technologie
2020-03-10,43.08,43.58,42.33,43.49,42,400300,Nintendo,21,NTDOY,technologie
2020-03-09,42.2,43.05,41.61,42.4,40.95,451100,Nintendo,21,NTDOY,technologie
2020-03-06,43.02,43.91,43.02,43.88,42.38,193700,Nintendo,21,NTDOY,technologie
2020-03-05,43.12,43.95,43.12,43.76,42.26,413300,Nintendo,21,NTDOY,technologie
2020-03-04,43.16,43.81,43.16,43.79,42.29,239500,Nintendo,21,NTDOY,technologie
2020-03-03,42.61,43.14,42.18,42.54,41.08,207300,Nintendo,21,NTDOY,technologie
2020-03-02,42.01,43.23,42.01,43.23,41.75,451900,Nintendo,21,NTDOY,technologie
2020-02-28,40.76,42.03,40.76,41.98,40.54,777600,Nintendo,21,NTDOY,technologie
2020-02-27,43.1,43.21,42.5,42.54,41.08,340500,Nintendo,21,NTDOY,technologie
2020-02-26,43.57,44.23,43.57,43.85,42.35,240900,Nintendo,21,NTDOY,technologie
2020-02-25,43.82,44.1,43.27,43.39,41.9,471600,Nintendo,21,NTDOY,technologie
2020-02-24,43.05,43.63,43.05,43.17,41.69,243500,Nintendo,21,NTDOY,technologie
2020-02-21,44.15,44.75,44.15,44.35,42.83,167000,Nintendo,21,NTDOY,technologie
2020-02-20,44.52,45.21,44.52,44.83,43.3,174900,Nintendo,21,NTDOY,technologie
2020-02-19,45.3,45.6,45.3,45.45,43.89,397800,Nintendo,21,NTDOY,technologie
2020-02-18,44.96,45.22,44.93,44.99,43.45,382200,Nintendo,21,NTDOY,technologie
2020-03-17,56.59,62.7,54.45,60.68,58,4618100,The north face,22,VFC,textile
2020-03-16,53.77,58.08,51.25,55.72,53.26,4363200,The north face,22,VFC,textile
2020-03-13,58.1,59.63,54.95,59.54,56.91,3136300,The north face,22,VFC,textile
2020-03-12,59,60.02,53.19,55.35,52.9,4128800,The north face,22,VFC,textile
2020-03-11,63.26,64.68,62.18,62.72,59.95,4547900,The north face,22,VFC,textile
2020-03-10,64.52,65.23,60.87,65.16,62.28,3563200,The north face,22,VFC,textile
2020-03-09,65.09,65.45,62.02,62.39,59.63,3356700,The north face,22,VFC,textile
2020-03-06,69.47,71.68,68.68,70.13,66.57,3433000,The north face,22,VFC,textile
2020-03-05,73.07,73.07,70.54,71.57,67.94,3251100,The north face,22,VFC,textile
2020-03-04,72.36,74.4,70.79,74.31,70.54,3392500,The north face,22,VFC,textile
2020-03-03,74.87,76.14,70.8,71.51,67.88,5683200,The north face,22,VFC,textile
2020-03-02,72.5,74.76,70.76,74.65,70.86,5197200,The north face,22,VFC,textile
2020-02-28,71.09,73.11,70,72,68.35,7248400,The north face,22,VFC,textile
2020-02-27,74.91,76.75,73.2,73.2,69.48,4158300,The north face,22,VFC,textile
2020-02-26,77.6,78.83,76.37,76.39,72.51,3554500,The north face,22,VFC,textile
2020-02-25,82.18,82.31,77.04,77.24,73.32,3876200,The north face,22,VFC,textile
2020-02-24,80.75,82.6,80.6,81.83,77.68,2964700,The north face,22,VFC,textile
2020-02-21,83.51,84.11,82.87,83.72,79.47,2529500,The north face,22,VFC,textile
2020-02-20,83.45,84.1,82.6,83.99,79.73,2701300,The north face,22,VFC,textile
2020-02-19,82.98,83.76,82.67,83.4,79.17,2323400,The north face,22,VFC,textile
2020-02-18,83.3,83.77,82.48,82.67,78.47,3911600,The north face,22,VFC,textile
2020-03-17,9.83,10.09,8.59,9.48,9.48,4286400,Abercrombie & fitch,22,ANF,textile
2020-03-16,9.78,10.48,9.22,9.8,9.8,4343800,Abercrombie & fitch,22,ANF,textile
2020-03-13,10.8,11.33,10.32,11.28,11.28,4966000,Abercrombie & fitch,22,ANF,textile
2020-03-12,10.22,11.12,9.98,10.07,10.07,5238800,Abercrombie & fitch,22,ANF,textile
2020-03-11,11.48,11.54,10.76,10.86,10.86,5831000,Abercrombie & fitch,22,ANF,textile
2020-03-10,10.96,11.59,10.61,11.49,11.49,4755800,Abercrombie & fitch,22,ANF,textile
2020-03-09,10.07,11.18,10.01,10.41,10.41,2950500,Abercrombie & fitch,22,ANF,textile
2020-03-06,11.11,11.75,11.02,11.3,11.3,3162600,Abercrombie & fitch,22,ANF,textile
2020-03-05,13.29,13.3,11.6,11.67,11.67,6842600,Abercrombie & fitch,22,ANF,textile
2020-03-04,13.43,14.02,12.95,13.83,13.63,4906800,Abercrombie & fitch,22,ANF,textile
2020-03-03,12.99,13.65,12.53,12.69,12.51,4786400,Abercrombie & fitch,22,ANF,textile
2020-03-02,13.26,13.35,12.55,12.91,12.72,2289900,Abercrombie & fitch,22,ANF,textile
2020-02-28,12.72,13.3,12.67,13.13,12.94,3718300,Abercrombie & fitch,22,ANF,textile
2020-02-27,13.26,13.83,12.79,13.18,12.99,5398100,Abercrombie & fitch,22,ANF,textile
2020-02-26,14.7,14.8,13.62,13.7,13.5,3268300,Abercrombie & fitch,22,ANF,textile
2020-02-25,15.52,15.65,14.14,14.49,14.28,3114200,Abercrombie & fitch,22,ANF,textile
2020-02-24,15.85,15.87,15.32,15.38,15.16,2554800,Abercrombie & fitch,22,ANF,textile
2020-02-21,17.05,17.05,16.31,16.4,16.16,1882400,Abercrombie & fitch,22,ANF,textile
2020-02-20,16.9,17.56,16.77,17.05,16.8,1815400,Abercrombie & fitch,22,ANF,textile
2020-02-19,16.72,16.92,16.52,16.85,16.61,1277300,Abercrombie & fitch,22,ANF,textile
2020-02-18,17.25,17.37,16.55,16.88,16.64,1689700,Abercrombie & fitch,22,ANF,textile
2020-03-17,13.05,13.8,13,13.45,11.6,21863096,Acer,20,2353.TW,technologie
2020-03-16,13.9,14.1,13.25,13.5,11.64,17253703,Acer,20,2353.TW,technologie
2020-03-13,13.2,14.15,12.95,13.8,11.9,33563014,Acer,20,2353.TW,technologie
2020-03-12,15,15,14.1,14.35,12.37,21270904,Acer,20,2353.TW,technologie
2020-03-11,15.65,15.75,15.15,15.2,13.11,8310344,Acer,20,2353.TW,technologie
2020-03-10,15.2,15.75,15.2,15.65,13.49,12214540,Acer,20,2353.TW,technologie
2020-03-09,15.95,16,15.5,15.55,13.41,16003417,Acer,20,2353.TW,technologie
2020-03-06,16.35,16.4,16.15,16.2,13.97,7218698,Acer,20,2353.TW,technologie
2020-03-05,16.5,16.6,16.4,16.5,14.23,4987226,Acer,20,2353.TW,technologie
2020-03-04,16.2,16.4,16.2,16.35,14.1,5236510,Acer,20,2353.TW,technologie
2020-03-03,16.6,16.6,16.2,16.2,13.97,6956741,Acer,20,2353.TW,technologie
2020-03-02,15.95,16.5,15.8,16.15,13.92,10873664,Acer,20,2353.TW,technologie
2020-02-27,16.7,16.75,16.35,16.35,14.1,12464555,Acer,20,2353.TW,technologie
2020-02-26,16.7,16.85,16.6,16.75,14.44,9160489,Acer,20,2353.TW,technologie
2020-02-25,16.75,17.05,16.75,16.85,14.53,4770783,Acer,20,2353.TW,technologie
2020-02-24,17,17.15,16.85,16.95,14.61,7057060,Acer,20,2353.TW,technologie
2020-02-21,17.2,17.35,17.05,17.2,14.83,6663082,Acer,20,2353.TW,technologie
2020-02-20,17.4,17.45,17,17.1,14.74,6668000,Acer,20,2353.TW,technologie
2020-02-19,16.75,17.4,16.75,17.25,14.87,12623328,Acer,20,2353.TW,technologie
2020-02-18,16.75,16.9,16.6,16.65,14.36,5315324,Acer,20,2353.TW,technologie
2020-03-17,95.21,97,94.08,95.2,94.2,185400,Adidas,21,ADDYY,textile
2020-03-16,93.56,101.63,93.17,94.42,93.42,442900,Adidas,21,ADDYY,textile
2020-03-13,102.19,102.19,93.89,97.3,96.27,422000,Adidas,21,ADDYY,textile
2020-03-12,101.89,101.96,91,95.95,94.94,418600,Adidas,21,ADDYY,textile
2020-03-11,115.75,115.75,110.59,111.96,110.78,272500,Adidas,21,ADDYY,textile
2020-03-10,130.67,130.83,124.82,129.54,128.17,61600,Adidas,21,ADDYY,textile
2020-03-09,130.39,131.29,127.48,127.48,126.14,69400,Adidas,21,ADDYY,textile
2020-03-06,135.63,137.14,134.84,136.25,134.81,325900,Adidas,21,ADDYY,textile
2020-03-05,138.96,140.11,137.41,138.24,136.78,111600,Adidas,21,ADDYY,textile
2020-03-04,140.38,142.55,138.91,142.55,141.05,110200,Adidas,21,ADDYY,textile
2020-03-03,141.17,142.91,137.51,138.77,137.31,151100,Adidas,21,ADDYY,textile
2020-03-02,138.48,138.77,135.82,137.49,136.04,360000,Adidas,21,ADDYY,textile
2020-02-28,135.43,139.16,134,139.16,137.69,293400,Adidas,21,ADDYY,textile
2020-02-27,141.26,142.79,139.47,139.6,138.13,89400,Adidas,21,ADDYY,textile
2020-02-26,143.77,144.81,140.64,141.55,140.06,51300,Adidas,21,ADDYY,textile
2020-02-25,146.75,147,142.13,142.2,140.7,67400,Adidas,21,ADDYY,textile
2020-02-24,144.04,145.25,142.87,142.9,141.39,51800,Adidas,21,ADDYY,textile
2020-02-21,154.35,154.77,152.42,153.1,151.49,30300,Adidas,21,ADDYY,textile
2020-02-20,155.61,156.37,153.65,154.94,153.31,27200,Adidas,21,ADDYY,textile
2020-02-19,157.18,158.33,157.18,158.03,156.36,34900,Adidas,21,ADDYY,textile
2020-02-18,154.05,154.81,153.94,154.15,152.52,42200,Adidas,21,ADDYY,textile
2020-03-17,34.39,35.24,31.15,32.89,32.65,1768504,Alstom,21,ALO.PA,technologie
2020-03-16,33.38,34.15,31.04,33.38,33.14,1544122,Alstom,21,ALO.PA,technologie
2020-03-13,36.21,37.43,34.99,35.66,35.41,1661854,Alstom,21,ALO.PA,technologie
2020-03-12,36.03,37.3,34.89,35.33,35.08,1714306,Alstom,21,ALO.PA,technologie
2020-03-11,40.14,40.65,38.47,38.58,38.31,1352110,Alstom,21,ALO.PA,technologie
2020-03-10,39.75,41.97,39.52,39.71,39.42,1921947,Alstom,21,ALO.PA,technologie
2020-03-09,38.03,40.47,37.65,39.61,39.33,1930256,Alstom,21,ALO.PA,technologie
2020-03-06,41.36,41.65,39.96,41.07,40.77,1275700,Alstom,21,ALO.PA,technologie
2020-03-05,42.89,43.19,42.05,42.37,42.06,1100181,Alstom,21,ALO.PA,technologie
2020-03-04,42.7,43.29,42.45,42.59,42.28,1108359,Alstom,21,ALO.PA,technologie
2020-03-03,42.78,43.33,42.19,42.64,42.33,1255466,Alstom,21,ALO.PA,technologie
2020-03-02,41.36,42.74,41,41.95,41.65,1224559,Alstom,21,ALO.PA,technologie
2020-02-28,41.27,41.63,40.56,41.25,40.96,1754528,Alstom,21,ALO.PA,technologie
2020-02-27,42.66,43.01,42.11,42.46,42.16,1208021,Alstom,21,ALO.PA,technologie
2020-02-26,42.12,43.05,41.01,42.93,42.62,1596889,Alstom,21,ALO.PA,technologie
2020-02-25,43.02,43.24,42.11,42.33,42.03,1488197,Alstom,21,ALO.PA,technologie
2020-02-24,43.38,43.62,42.02,42.4,42.1,1729077,Alstom,21,ALO.PA,technologie
2020-02-21,43.31,44.31,43.12,43.8,43.49,1212013,Alstom,21,ALO.PA,technologie
2020-02-20,44.08,44.29,43.12,43.26,42.95,1475658,Alstom,21,ALO.PA,technologie
2020-02-19,45.18,46.03,43.92,44.08,43.77,1278429,Alstom,21,ALO.PA,technologie
2020-02-18,45.68,46.05,43.63,45.16,44.83,2205841,Alstom,21,ALO.PA,technologie
2020-03-17,1775.47,1857.78,1689.24,1807.84,1807.84,10917100,Amazon,21,AMZN,technologie
2020-03-16,1641.51,1759.45,1626.03,1689.15,1689.15,8917300,Amazon,21,AMZN,technologie
2020-03-13,1755,1786.31,1680.62,1785,1785,8809700,Amazon,21,AMZN,technologie
2020-03-12,1721.98,1765,1675,1676.61,1676.61,11346200,Amazon,21,AMZN,technologie
2020-03-11,1857.85,1871.32,1801.5,1820.86,1820.86,5624800,Amazon,21,AMZN,technologie
2020-03-10,1870.88,1894.27,1818.17,1891.82,1891.82,7133300,Amazon,21,AMZN,technologie
2020-03-09,1773.86,1862.77,1761.29,1800.61,1800.61,7813200,Amazon,21,AMZN,technologie
2020-03-06,1875,1910.87,1869.5,1901.09,1901.09,5273600,Amazon,21,AMZN,technologie
2020-03-05,1933,1960.72,1910,1924.03,1924.03,4748200,Amazon,21,AMZN,technologie
2020-03-04,1946.57,1978,1922,1975.83,1975.83,4772900,Amazon,21,AMZN,technologie
2020-03-03,1975.37,1996.33,1888.09,1908.99,1908.99,7534500,Amazon,21,AMZN,technologie
2020-03-02,1906.49,1954.51,1870,1953.95,1953.95,6761700,Amazon,21,AMZN,technologie
2020-02-28,1814.63,1889.76,1811.13,1883.75,1883.75,9481000,Amazon,21,AMZN,technologie
2020-02-27,1934.38,1975,1882.76,1884.3,1884.3,8144000,Amazon,21,AMZN,technologie
2020-02-26,1970.28,2014.67,1960.45,1979.59,1979.59,5224600,Amazon,21,AMZN,technologie
2020-02-25,2026.42,2034.6,1958.42,1972.74,1972.74,6219100,Amazon,21,AMZN,technologie
2020-02-24,2003.18,2039.3,1987.97,2009.29,2009.29,6547000,Amazon,21,AMZN,technologie
2020-02-21,2142.15,2144.55,2088,2095.97,2095.97,4646300,Amazon,21,AMZN,technologie
2020-02-20,2173.07,2176.79,2127.45,2153.1,2153.1,3131300,Amazon,21,AMZN,technologie
2020-02-19,2167.8,2185.1,2161.12,2170.22,2170.22,2561200,Amazon,21,AMZN,technologie
2020-02-18,2125.02,2166.07,2124.11,2155.67,2155.67,2945600,Amazon,21,AMZN,technologie
2020-03-17,61.88,64.4,59.6,63.22,62.62,324056000,Apple,21,AAPL,technologie
2020-03-16,60.49,64.77,60,60.55,59.98,322423600,Apple,21,AAPL,technologie
2020-03-13,66.22,69.98,63.24,69.49,68.84,370732000,Apple,21,AAPL,technologie
2020-03-12,63.99,67.5,62,62.06,61.48,418474000,Apple,21,AAPL,technologie
2020-03-11,69.35,70.31,67.96,68.86,68.21,255598800,Apple,21,AAPL,technologie
2020-03-10,69.29,71.61,67.34,71.33,70.67,285290000,Apple,21,AAPL,technologie
2020-03-09,65.94,69.52,65.75,66.54,65.92,286744800,Apple,21,AAPL,technologie
2020-03-06,70.5,72.71,70.31,72.26,71.58,226176800,Apple,21,AAPL,technologie
2020-03-05,73.88,74.89,72.85,73.23,72.54,187572800,Apple,21,AAPL,technologie
2020-03-04,74.11,75.85,73.28,75.68,74.98,219178400,Apple,21,AAPL,technologie
2020-03-03,75.92,76,71.45,72.33,71.65,319475600,Apple,21,AAPL,technologie
2020-03-02,70.57,75.36,69.43,74.7,74,341397200,Apple,21,AAPL,technologie
2020-02-28,64.32,69.6,64.09,68.34,67.7,426510000,Apple,21,AAPL,technologie
2020-02-27,70.28,71.5,68.24,68.38,67.74,320605600,Apple,21,AAPL,technologie
2020-02-26,71.63,74.47,71.63,73.16,72.48,198054800,Apple,21,AAPL,technologie
2020-02-25,75.24,75.63,71.53,72.02,71.34,230673600,Apple,21,AAPL,technologie
2020-02-24,74.32,76.04,72.31,74.54,73.85,222195200,Apple,21,AAPL,technologie
2020-02-21,79.65,80.11,77.63,78.26,77.53,129554000,Apple,21,AAPL,technologie
2020-02-20,80.66,81.16,79.55,80.07,79.32,100566000,Apple,21,AAPL,technologie
2020-02-19,80,81.14,80,80.9,80.15,93984000,Apple,21,AAPL,technologie
2020-02-18,78.84,79.94,78.65,79.75,79,152531200,Apple,21,AAPL,technologie
2020-03-17,182,187,181.5,185,161.57,3585725,Asus,20,2357.TW,technologie
2020-03-16,184.5,191,182.5,185,161.57,3407192,Asus,20,2357.TW,technologie
2020-03-13,188,193,182,190,165.93,5474019,Asus,20,2357.TW,technologie
2020-03-12,197,198,193,197,172.05,3716542,Asus,20,2357.TW,technologie
2020-03-11,199,200,197,197.5,172.48,2898452,Asus,20,2357.TW,technologie
2020-03-10,197.5,202,196.5,200,174.67,3393156,Asus,20,2357.TW,technologie
2020-03-09,200,201,198,199.5,174.23,2922395,Asus,20,2357.TW,technologie
2020-03-06,203,204,201,202,176.41,1804621,Asus,20,2357.TW,technologie
2020-03-05,205,206.5,203,203,177.29,1613731,Asus,20,2357.TW,technologie
2020-03-04,202,207,202,204,178.16,1496202,Asus,20,2357.TW,technologie
2020-03-03,204,205,202.5,203,177.29,1274425,Asus,20,2357.TW,technologie
2020-03-02,201.5,203.5,201.5,202,176.41,2914600,Asus,20,2357.TW,technologie
2020-02-27,208.5,209,206,206,179.91,2067019,Asus,20,2357.TW,technologie
2020-02-26,208.5,211.5,208.5,209.5,182.96,1552353,Asus,20,2357.TW,technologie
2020-02-25,210,212.5,210,211,184.27,1013388,Asus,20,2357.TW,technologie
2020-02-24,212,213.5,211,213,186.02,1272784,Asus,20,2357.TW,technologie
2020-02-21,215,215.5,213.5,214.5,187.33,1079999,Asus,20,2357.TW,technologie
2020-02-20,218.5,218.5,215.5,216,188.64,826472,Asus,20,2357.TW,technologie
2020-02-19,215,220,215,217,189.51,775098,Asus,20,2357.TW,technologie
2020-02-18,215.5,215.5,211,215.5,188.2,1180877,Asus,20,2357.TW,technologie
2020-03-17,41.6,42.13,37.88,40.35,36.49,3975016,Bmw,21,BMW.DE,automobile
2020-03-16,42.42,43.05,39.33,40.09,36.25,6612181,Bmw,21,BMW.DE,automobile
2020-03-13,45.9,49.28,44.06,45.42,41.06,6324387,Bmw,21,BMW.DE,automobile
2020-03-12,47.36,48.3,43.3,44.08,39.85,6712618,Bmw,21,BMW.DE,automobile
2020-03-11,51.18,53.05,50.26,50.65,45.79,3245931,Bmw,21,BMW.DE,automobile
2020-03-10,51.51,54.15,50.07,50.33,45.5,4299614,Bmw,21,BMW.DE,automobile
2020-03-09,54,54.36,51,51.02,46.13,5395201,Bmw,21,BMW.DE,automobile
2020-03-06,56.73,57.78,56.07,57.22,51.73,3189387,Bmw,21,BMW.DE,automobile
2020-03-05,58.82,58.91,57.5,58.07,52.5,2447364,Bmw,21,BMW.DE,automobile
2020-03-04,57.96,59.05,57.46,58.57,52.95,2320426,Bmw,21,BMW.DE,automobile
2020-03-03,58.5,59.29,57.4,57.76,52.22,4135929,Bmw,21,BMW.DE,automobile
2020-03-02,59.4,59.6,56.99,58,52.44,3315364,Bmw,21,BMW.DE,automobile
2020-02-28,57.74,58.93,57.16,58.93,53.28,5834942,Bmw,21,BMW.DE,automobile
2020-02-27,60.47,60.9,59.06,59.84,54.1,3225348,Bmw,21,BMW.DE,automobile
2020-02-26,60.76,62.24,59.93,61.78,55.86,3322283,Bmw,21,BMW.DE,automobile
2020-02-25,61.99,62.32,60.59,61.03,55.18,2409281,Bmw,21,BMW.DE,automobile
2020-02-24,63,63.1,60.61,61.44,55.55,3729450,Bmw,21,BMW.DE,automobile
2020-02-21,65.06,65.5,64.08,64.51,58.32,2005662,Bmw,21,BMW.DE,automobile
2020-02-20,65.5,66.43,65.02,65.31,59.05,1793835,Bmw,21,BMW.DE,automobile
2020-02-19,65.67,65.97,64.51,65.45,59.17,1326708,Bmw,21,BMW.DE,automobile
2020-02-18,65.85,66.17,65.2,65.2,58.95,1359236,Bmw,21,BMW.DE,automobile
2020-03-17,0.44,0.49,0.39,0.41,0.41,576900,Bombardier,21,BDRBF,technologie
2020-03-16,0.6,0.6,0.43,0.43,0.43,871600,Bombardier,21,BDRBF,technologie
2020-03-13,0.47,0.57,0.47,0.57,0.57,823700,Bombardier,21,BDRBF,technologie
2020-03-12,0.6,0.6,0.46,0.46,0.46,784300,Bombardier,21,BDRBF,technologie
2020-03-11,0.62,0.65,0.58,0.6,0.6,409900,Bombardier,21,BDRBF,technologie
2020-03-10,0.63,0.69,0.61,0.62,0.62,194700,Bombardier,21,BDRBF,technologie
2020-03-09,0.61,0.65,0.59,0.64,0.64,682100,Bombardier,21,BDRBF,technologie
2020-03-06,0.71,0.71,0.66,0.68,0.68,483800,Bombardier,21,BDRBF,technologie
